chain,dish,assigned_key,photo_file
ビミセナ-錦糸町-居酒屋,ウーロン茶・緑茶・ジャスミン茶,tea_matcha,/static/media/food/tea_matcha.jpg
ビミセナ-錦糸町-居酒屋,デキャンタ (500ml),,(tile)
ビミセナ-錦糸町-居酒屋,ボトルキープ,,(tile)
ビミセナ-錦糸町-居酒屋,コカコーラ・オレンジジュース,juice_beverage,/static/media/food/juice_beverage.jpg
ビミセナ-錦糸町-居酒屋,ウィルキンソンジンジャーエール,cola_drink,/static/media/food/cola_drink.jpg
ビミセナ-錦糸町-居酒屋,カルピスウォーター,,(tile)
ビミセナ-錦糸町-居酒屋,沖縄みかんソーダ,juice_beverage,/static/media/food/juice_beverage.jpg
ビミセナ-錦糸町-居酒屋,ヒドライゼロ,,(tile)
ビミセナ-錦糸町-居酒屋,枝豆,edamame,/static/media/food/edamame.jpg
ビミセナ-錦糸町-居酒屋,冷奴,hiyayakko,/static/media/food/hiyayakko.jpg
ビミセナ-錦糸町-居酒屋,パイシーポテト,french_fries,/static/media/food/french_fries.jpg
ビミセナ-錦糸町-居酒屋,刺身三点盛合せ,sashimi,/static/media/food/sashimi.jpg
ビミセナ-錦糸町-居酒屋,温玉のせシーザーサラダ,salad_green,
ビミセナ-錦糸町-居酒屋,もつ煮込み,motsunabe,/static/media/food/motsunabe.jpg
ビミセナ-錦糸町-居酒屋,ホッピーセット (白・黒),teishoku,/static/media/food/teishoku.jpg
ビミセナ-錦糸町-居酒屋,シャリキンホッピー (白・黒),,(tile)
ピザーラ,夏のナチュラルチーズトリオ,cheese_plate,
ピザーラ,人気の定番トリオ,,(tile)
ピザーラ,春のナチュラルチーズトリオ,cheese_plate,
ピザーラ,夏のプレミアムトリオ,,(tile)
ピザーラ,プレミアムトリオ,,(tile)
ピザーラ,夏のプレミアムクォーター（Ｍサイズ）,,(tile)
ピザーラ,バスターズクォーター（Ｍサイズ）,,(tile)
ピザーラ,北海道のよくばりクォーター（Ｍサイズ）,,(tile)
ピザーラ,テリチキエッグのよくばりクォーター（Ｍサイズ）,,(tile)
ピザーラ,エビマヨのよくばりクォーター（Ｍサイズ）,sushi_shrimp,
ピザーラ,春のプレミアムクォーター（Ｍサイズ）,,(tile)
ピザーラ,ピザーラクォーター（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,究極のマルゲリータクォーター（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,至高のシーフードクォーター（Ｍサイズ）,,(tile)
ピザーラ,極上のステーキ＆シュリンプクォーター（Ｍサイズ）,steak_plate,/static/media/food/steak_plate.jpg
ピザーラ,肉盛りクォーター（Ｍサイズ）,,(tile)
ピザーラ,夏のバラエティクォーター（Ｍサイズ）,,(tile)
ピザーラ,夏の濃厚クリーミークォーター（Ｍサイズ）,,(tile)
ピザーラ,ガーリックシュリンプのファミリークォーター（Ｍサイズ）,,(tile)
ピザーラ,とろけるチーズのクォーター（Ｍサイズ）,cheese_plate,
ピザーラ,ガーリックビーフ＆フレッシュレタス（Ｍサイズ）,,(tile)
ピザーラ,北海道産スイートコーン＆テリマヨ（Ｍサイズ）,,(tile)
ピザーラ,ピザーラ エビマヨ（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,大海老のガーリックシュリンプ（Ｍサイズ）,sushi_shrimp,
ピザーラ,生ハムの贅沢マルゲリータ～トマトクリーム仕立て～（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,ハートのマルゲリータ,pizza,/static/media/food/pizza.jpg
ピザーラ,ハートのチーズ＆ハニー,cheese_plate,
ピザーラ,【アクリルチャームセット】鳴潮コラボピザ,pizza,/static/media/food/pizza.jpg
ピザーラ,【ザンニー アクリルスタンドセット】鳴潮コラボピザ,pizza,/static/media/food/pizza.jpg
ピザーラ,【カルロッタ アクリルスタンドセット】鳴潮コラボピザ,pizza,/static/media/food/pizza.jpg
ピザーラ,【ダーニャ アクリルスタンドセット】鳴潮コラボピザ,pizza,/static/media/food/pizza.jpg
ピザーラ,【ルシラー アクリルスタンドセット】鳴潮コラボピザ,pizza,/static/media/food/pizza.jpg
ピザーラ,芳醇チェダーチーズ＆ベーコンポテト（Ｍサイズ）,french_fries,/static/media/food/french_fries.jpg
ピザーラ,ガーリックマスター（Ｍサイズ）,,(tile)
ピザーラ,たっぷりクリーミーコーンピザ（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,濃厚ミートソース＆厚切りベーコン（Ｍサイズ）,bacon_dish,
ピザーラ,ポテマヨソーセージ（Ｍサイズ）,sausage,/static/media/food/sausage.jpg
ピザーラ,マルゲリータ（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,もち明太子ピザ（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,スパイシーソーセージ（Ｍサイズ）,sausage,/static/media/food/sausage.jpg
ピザーラ,【肉２倍盛り】スパイシーソーセージ（Ｍサイズ）,sausage,/static/media/food/sausage.jpg
ピザーラ,ハワイアンデライト（Ｍサイズ）,,(tile)
ピザーラ,ペパロニラバー（Ｍサイズ）,,(tile)
ピザーラ,とろけるチーズのペパロニラバー（Ｍサイズ）,cheese_plate,
ピザーラ,チーズ＆ハニー（Ｍサイズ）,cheese_plate,
ピザーラ,テリヤキチキン（Ｍサイズ）,burger_chicken,
ピザーラ,とろけるチーズのテリヤキチキン（Ｍサイズ）,burger_chicken,
ピザーラ,【肉２倍盛り】テリヤキチキン（Ｍサイズ）,burger_chicken,
ピザーラ,イタリアーナ（Ｍサイズ）,,(tile)
ピザーラ,とろけるチーズのイタリアーナ（Ｍサイズ）,cheese_plate,
ピザーラ,カレーモントレー（Ｍサイズ）,curry_rice,/static/media/food/curry_rice.jpg
ピザーラ,とろけるチーズのカレーモントレー（Ｍサイズ）,curry_rice,/static/media/food/curry_rice.jpg
ピザーラ,モントレー（トマトソース）（Ｍサイズ）,,(tile)
ピザーラ,モントレー（ミートソース）（Ｍサイズ）,pasta,/static/media/food/pasta.jpg
ピザーラ,テリチキエッグ（Ｍサイズ）,,(tile)
ピザーラ,ピザーラ プルコギ（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,とろけるチーズのピザーラプルコギ（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,スパイシープルコギ（Ｍサイズ）,donut,/static/media/food/donut.jpg
ピザーラ,【肉２倍盛り】ピザーラ プルコギ（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,イタリアンバジル（Ｍサイズ）,,(tile)
ピザーラ,クアトロフォルマッジ（Ｍサイズ）,,(tile)
ピザーラ,水牛モッツァのプレミアムマルゲリータ（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,シーフードイタリアーナ（Ｍサイズ）,,(tile)
ピザーラ,プライムガーリックビーフ（Ｍサイズ）,,(tile)
ピザーラ,大海老のシーフードタルタル（Ｍサイズ）,sushi_shrimp,
ピザーラ,ＢＢＱステーキ（Ｍサイズ）,steak_plate,/static/media/food/steak_plate.jpg
ピザーラ,とろけるチーズのＢＢＱステーキ（Ｍサイズ）,steak_plate,/static/media/food/steak_plate.jpg
ピザーラ,セラーノペッパー＆ソーセージ（Ｍサイズ）,sausage,/static/media/food/sausage.jpg
ピザーラ,【大辛２倍】セラーノペッパー＆ソーセージ（Ｍサイズ）,sausage,/static/media/food/sausage.jpg
ピザーラ,【激辛３倍】セラーノペッパー＆ソーセージ（Ｍサイズ）,sausage,/static/media/food/sausage.jpg
ピザーラ,【鬼辛４倍】セラーノペッパー＆ソーセージ（Ｍサイズ）,sausage,/static/media/food/sausage.jpg
ピザーラ,【覚醒５倍】セラーノペッパー＆ソーセージ（Ｍサイズ）,sausage,/static/media/food/sausage.jpg
ピザーラ,ピザーラ セラーノペッパー（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,【大辛２倍】ピザーラ セラーノペッパー（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,【激辛３倍】ピザーラ セラーノペッパー（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,【鬼辛４倍】ピザーラ セラーノペッパー（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
ピザーラ,【覚醒５倍】ピザーラ セラーノペッパー（Ｍサイズ）,pizza,/static/media/food/pizza.jpg
